"key"	"name_de"	"name_en"	"level"
"C04AE02"	"Nicergolin"	NA	5
"C04AE04"	"Dihydroergocristin"	NA	5
"C04AE51"	"Ergoloidmesylat, Kombinationen"	NA	5
"C04AE54"	"Dihydroergocristin, Kombinationen"	NA	5
"C04AF01"	"Kallidinogenase"	NA	5
"C04AF51"	"Kallidinogenase, Kombinationen"	NA	5
"C04AG01"	"Alprostadil"	NA	5
"C04AH10"	"Verschiedene"	NA	5
"C04AH20"	"Kombinationen"	NA	5
"C04AX01"	"Cyclandelat"	NA	5
"C04AX02"	"Phenoxybenzamin"	NA	5
"C04AX07"	"Vincamin"	NA	5
"C04AX10"	"Moxisylyt"	NA	5
"C04AX11"	"Bencyclan"	NA	5
"C04AX13"	"Piribedil"	NA	5
"C04AX17"	"Vinburnin"	NA	5
"C04AX19"	"Suloctidil"	NA	5
"C04AX20"	"Buflomedil"	NA	5
"C04AX21"	"Naftidrofuryl"	NA	5
"C04AX23"	"Butalamin"	NA	5
"C04AX24"	"Visnadin"	NA	5
"C04AX26"	"Cetiedil"	NA	5
"C04AX27"	"Cinepazid"	NA	5
"C04AX28"	"Ifenprodil"	NA	5
"C04AX30"	"Azapetin"	NA	5
"C04AX32"	"Fasudil"	NA	5
"C04AX37"	"Diisopropylamin"	NA	5
"C04AX38"	"Papaverin"	NA	5
"C04AX39"	"Raubasin"	NA	5
"C04AX42"	"Moxaverin"	NA	5
"C04BA01"	"Moxaverin, Kombinationen"	NA	5
"C04BA02"	"Papaverin, Kombinationen"	NA	5
"C04BA03"	"Raubasin, Kombinationen"	NA	5
"C04BA04"	"Organextrakt, Kombinationen"	NA	5
"C04BA05"	"Diisopropylamin, Kombinationen"	NA	5
"C04BA06"	"Visnadin, Kombinationen"	NA	5
"C05AA01"	"Hydrocortison"	NA	5
"C05AA04"	"Prednisolon"	NA	5
"C05AA05"	"Betamethason"	NA	5
"C05AA06"	"Fluorometholon"	NA	5
"C05AA08"	"Fluocortolon"	NA	5
"C05AA09"	"Dexamethason"	NA	5
"C05AA10"	"Fluocinolonacetonid"	NA	5
"C05AA11"	"Fluocinonid"	NA	5
"C05AA12"	"Triamcinolon"	NA	5
"C05AA51"	"Hydrocortison, Kombinationen"	NA	5
"C05AA54"	"Prednisolon, Kombinationen"	NA	5
"C05AA55"	"Betamethason, Kombinationen"	NA	5
"C05AA56"	"Fluorometholon, Kombinationen"	NA	5
"C05AA58"	"Fluocortolon, Kombinationen"	NA	5
"C05AA60"	"Fluocinolonacetonid, Kombinationen"	NA	5
"C05AA61"	"Fluocinonid, Kombinationen"	NA	5
"C05AA62"	"Triamcinolon, Kombinationen"	NA	5
"C05AA64"	"Flupredniden, Kombinationen"	NA	5
"C05AA65"	"Clocortolon, Kombinationen"	NA	5
"C05AD01"	"Lidocain"	NA	5
"C05AD02"	"Tetracain"	NA	5
"C05AD03"	"Benzocain"	NA	5
"C05AD04"	"Cinchocain"	NA	5
"C05AD05"	"Procain"	NA	5
"C05AD06"	"Oxetacain"	NA	5
"C05AD07"	"Pramocain"	NA	5
"C05AD10"	"Polidocanol (Lauromacrogol 400)"	NA	5
"C05AD11"	"Quinisocain"	NA	5
"C05AD20"	"Kombinationen"	NA	5
"C05AD51"	"Lidocain, Kombinationen"	NA	5
"C05AD53"	"Benzocain, Kombinationen"	NA	5
"C05AD54"	"Cinchocain, Kombinationen"	NA	5
"C05AD55"	"Procain, Kombinationen"	NA	5
"C05AD58"	"Propipocain, Kombinationen"	NA	5
"C05AD59"	"Fomocain, Kombinationen"	NA	5
"C05AD60"	"Polidocanol (Lauromacrogol 400), Kombinationen"	NA	5
"C05AD61"	"Quinisocain, Kombinationen"	NA	5
"C05AD62"	"Butoxycain, Kombinationen"	NA	5
"C05AE01"	"Glyceroltrinitrat"	NA	5
"C05AE02"	"Isosorbiddinitrat"	NA	5
"C05AE03"	"Diltiazem"	NA	5
"C05AF01"	"Chinin"	NA	5
"C05AF51"	"Chinin, Kombinationen"	NA	5
"C05AH01"	"Hamamelis"	NA	5
"C05AH20"	"Kombinationen"	NA	5
"C05AP01"	"Hamamelisblätter und -rinde"	NA	5
"C05AP30"	"Kombinationen"	NA	5
"C05AP52"	"Rosskastaniensamen, Kombinationen"	NA	5
"C05AX01"	"Aluminium-haltige Zubereitungen"	NA	5
"C05AX02"	"Bismutpräparate, Kombinationen"	NA	5
"C05AX03"	"Andere Hämorrhoidenmittel, Kombinationen"	NA	5
"C05AX04"	"Zinkpräparate"	NA	5
"C05AX05"	"Tribenosid"	NA	5
"C05AX06"	"Ruscogenin"	NA	5
"C05AX07"	"Lebertran"	NA	5
"C05AX08"	"Heparin"	NA	5
"C05AX09"	"Mikroorganismen"	NA	5
"C05AX13"	"Bituminosulfonate, inkl. Kombinationen"	NA	5
"C05AX14"	"Dioxopromethazin"	NA	5
"C05BA01"	"Heparinoide"	NA	5
"C05BA02"	"Natriumapolat"	NA	5
"C05BA03"	"Heparin"	NA	5
"C05BA04"	"Natriumpentosanpolysulfat"	NA	5
"C05BA05"	"Mucopolysaccharidschwefelsäureester"	NA	5
"C05BA51"	"Heparinoid, Kombinationen"	NA	5
"C05BA53"	"Heparin, Kombinationen"	NA	5
"C05BA54"	"Natriumpentosanpolysulfat, Kombinationen"	NA	5
"C05BA55"	"Mucopolysaccharidschwefelsäureester, Kombinationen"	NA	5
"C05BB01"	"Monoethanolaminoleat"	NA	5
"C05BB02"	"Polidocanol (Lauromacrogol 400)"	NA	5
"C05BB03"	"Invertzucker"	NA	5
"C05BB04"	"Natriumtetradecylsulfat"	NA	5
"C05BB05"	"Phenol"	NA	5
"C05BB56"	"Glucose, Kombinationen"	NA	5
"C05BP01"	"Rosskastaniensamen"	NA	5
"C05BP02"	"Weinlaubblätter"	NA	5
"C05BP03"	"Hamamelisblätter und -rinde"	NA	5
"C05BP04"	"Arnikablüten"	NA	5
"C05BP30"	"Kombinationen"	NA	5
"C05BP51"	"Rosskastaniensamen, Kombinationen"	NA	5
"C05BP52"	"Weinlaubblätter, Kombinationen"	NA	5
"C05BX01"	"Calciumdobesilat"	NA	5
"C05BX51"	"Calciumdobesilat, Kombinationen"	NA	5
"C05BZ02"	"Hydroxyethylrutoside"	NA	5
"C05BZ04"	"Diosmin"	NA	5
"C05BZ05"	"Digitoxin"	NA	5
"C05BZ06"	"Benzaron"	NA	5
"C05BZ07"	"Cumarin"	NA	5
"C05BZ09"	"Aescin"	NA	5
"C05BZ20"	"Kombinationen"	NA	5
"C05BZ59"	"Aescin, Kombinationen"	NA	5
"C05CA01"	"Rutoside"	NA	5
"C05CA02"	"Monoxerutin"	NA	5
"C05CA03"	"Diosmin"	NA	5
"C05CA04"	"Troxerutin"	NA	5
"C05CA05"	"Hidrosmin"	NA	5
"C05CA06"	"Pygnogenol"	NA	5
"C05CA07"	"Aescin"	NA	5
"C05CA13"	"Hydroxyethylrutoside"	NA	5
"C05CA20"	"Kombinationen"	NA	5
"C05CA51"	"Rutosid, Kombinationen"	NA	5
"C05CA53"	"Diosmin, Kombinationen"	NA	5
"C05CA54"	"Troxerutin, Kombinationen"	NA	5
"C05CA57"	"Aescin, Kombinationen"	NA	5
"C05CA59"	"Trimethylhesperidin, Kombinationen"	NA	5
"C05CH10"	"Verschiedene"	NA	5
"C05CH20"	"Kombinationen"	NA	5
"C05CH50"	"Kombinationen mit anderen Mitteln"	NA	5
"C05CP01"	"Rosskastaniensamen**"	NA	5
"C05CP02"	"Weinlaubblätter"	NA	5
"C05CP04"	"Mäusedornwurzelstock"	NA	5
"C05CP05"	"Steinkleekraut"	NA	5
"C05CP30"	"Kombinationen"	NA	5
"C05CP50"	"Andere pflanzliche kapillarstabilisierende Mittel, Kombinationen"	NA	5
"C05CP51"	"Rosskastaniensamen, Kombinationen"	NA	5
"C05CP52"	"Weinlaubblätter, Kombinationen"	NA	5
"C05CP53"	"Goldrutenkraut, Kombinationen"	NA	5
"C05CP54"	"Mäusedornwurzelstock, Kombinationen"	NA	5
"C05CX01"	"Tribenosid"	NA	5
"C05CX02"	"Naftazon"	NA	5
"C05CX05"	"Benzaron"	NA	5
"C05CX54"	"Spartein, Kombinationen"	NA	5
"C06AA02"	"Dihydroergotaminmesilat"	NA	5
"C06AA50"	"Dihydroergotaminmesilat und Etilefrin"	NA	5
"C06AH10"	"Verschiedene"	NA	5
"C06AH20"	"Kombinationen"	NA	5
"C07AA01"	"Alprenolol"	NA	5
"C07AA02"	"Oxprenolol"	NA	5
"C07AA03"	"Pindolol"	NA	5
"C07AA05"	"Propranolol"	NA	5
"C07AA06"	"Timolol"	NA	5
"C07AA07"	"Sotalol"	NA	5
"C07AA12"	"Nadolol"	NA	5
"C07AA14"	"Mepindolol"	NA	5
"C07AA15"	"Carteolol"	NA	5
"C07AA16"	"Tertatolol"	NA	5
"C07AA17"	"Bopindolol"	NA	5
"C07AA18"	"Metipranolol"	NA	5
"C07AA19"	"Bupranolol"	NA	5
"C07AA23"	"Penbutolol"	NA	5
"C07AA27"	"Cloranolol"	NA	5
"C07AA30"	"Carazolol"	NA	5
"C07AA31"	"Bunitrolol"	NA	5
"C07AA57"	"Sotalol, Kombinationen"	NA	5
"C07AB01"	"Practolol"	NA	5
"C07AB02"	"Metoprolol"	NA	5
"C07AB03"	"Atenolol"	NA	5
"C07AB04"	"Acebutolol"	NA	5
"C07AB05"	"Betaxolol"	NA	5
"C07AB06"	"Bevantolol"	NA	5
"C07AB07"	"Bisoprolol"	NA	5
"C07AB08"	"Celiprolol"	NA	5
"C07AB09"	"Esmolol"	NA	5
"C07AB10"	"Epanolol"	NA	5
"C07AB11"	"S-Atenolol"	NA	5
"C07AB12"	"Nebivolol"	NA	5
"C07AB13"	"Talinolol"	NA	5
"C07AB52"	"Metoprolol, Kombinationen"	NA	5
"C07AB57"	"Bisoprolol, Kombinationen"	NA	5
"C07AG01"	"Labetalol"	NA	5
"C07AG02"	"Carvedilol"	NA	5
"C07BA01"	"Alprenolol und Thiazide"	NA	5
"C07BA02"	"Oxprenolol und Thiazide"	NA	5
"C07BA05"	"Propranolol und Thiazide"	NA	5
"C07BA06"	"Timolol und Thiazide"	NA	5
"C07BA07"	"Sotalol und Thiazide"	NA	5
"C07BA12"	"Nadolol und Thiazide"	NA	5
"C07BA14"	"Mepindolol und Thiazide"	NA	5
"C07BA18"	"Metipranolol und Thiazide"	NA	5
"C07BA68"	"Metipranolol und Thiazide, Kombinationen"	NA	5
"C07BB02"	"Metoprolol und Thiazide"	NA	5
"C07BB03"	"Atenolol und Thiazide"	NA	5
"C07BB04"	"Acebutolol und Thiazide"	NA	5
"C07BB06"	"Bevantolol und Thiazide"	NA	5
"C07BB07"	"Bisoprolol und Thiazide"	NA	5
"C07BB12"	"Nebivolol und Thiazide"	NA	5
"C07BB22"	"Metoprolol und Hydrochlorothiazid"	NA	5
"C07BB27"	"Bisoprolol und Hydrochlorothiazid"	NA	5
"C07BB52"	"Metoprolol und Thiazide, Kombinationen"	NA	5
"C07BG01"	"Labetalol und Thiazide"	NA	5
"C07BG02"	"Carvedilol und Thiazide"	NA	5
"C07CA02"	"Oxprenolol und andere Diuretika"	NA	5
"C07CA03"	"Pindolol und andere Diuretika"	NA	5
"C07CA05"	"Propranolol und andere Diuretika"	NA	5
"C07CA17"	"Bopindolol und andere Diuretika"	NA	5
"C07CA23"	"Penbutolol und andere Diuretika"	NA	5
"C07CA51"	"Penbutolol und Furosemid"	NA	5
"C07CA52"	"Penbutolol und Piretanid"	NA	5
"C07CB02"	"Metoprolol und andere Diuretika"	NA	5
"C07CB03"	"Atenolol und andere Diuretika"	NA	5
"C07CB04"	"Acebutolol und andere Diuretika"	NA	5
"C07CB08"	"Celiprolol und andere Diuretika"	NA	5
"C07CB22"	"Metoprolol und Chlortalidon"	NA	5
"C07CB23"	"Atenolol und Chlortalidon"	NA	5
"C07CB53"	"Atenolol und andere Diuretika, Kombinationen"	NA	5
"C07CG01"	"Labetalol und andere Diuretika"	NA	5
"C07DA06"	"Timolol, Thiazide und andere Diuretika"	NA	5
"C07DA25"	"Propranolol, Hydrochlorothiazid und Triamteren"	NA	5
"C07DA26"	"Timolol, Hydrochlorothiazid und Amilorid"	NA	5
"C07DB01"	"Atenolol, Thiazide und andere Diuretika"	NA	5
"C07EA03"	"Pindolol und Vasodilatatoren"	NA	5
"C07EA05"	"Propranolol und Vasodilatatoren"	NA	5
"C07EA19"	"Bupranolol und Vasodilatatoren"	NA	5
"C07FA02"	"Oxprenolol und andere Antihypertensiva"	NA	5
"C07FA05"	"Propranolol und andere Antihypertensiva"	NA	5
"C07FA18"	"Metipranolol und andere Antihypertensiva"	NA	5
"C07FA19"	"Bupranolol und andere Antihypertensiva"	NA	5
"C07FB02"	"Metoprolol und andere Antihypertensiva"	NA	5
"C07FB03"	"Atenolol und andere Antihypertensiva"	NA	5
"C07FB07"	"Bisoprolol und andere Antihypertensiva"	NA	5
"C07FB12"	"Nebivolol und andere Antihypertensiva"	NA	5
"C07FB22"	"Metoprolol und Nifedipin"	NA	5
"C07FB23"	"Atenolol und Nifedipin"	NA	5
"C07FB24"	"Metoprolol und Felodipin"	NA	5
"C07FB25"	"Atenolol, Chlortalidon und Hydralazin"	NA	5
"C07FB26"	"Acebutolol und Nifedipin"	NA	5
"C07GA19"	"Bupranolol und andere Mittel"	NA	5
"C08CA01"	"Amlodipin"	NA	5
"C08CA02"	"Felodipin"	NA	5
"C08CA03"	"Isradipin"	NA	5
"C08CA04"	"Nicardipin"	NA	5
"C08CA05"	"Nifedipin"	NA	5
"C08CA06"	"Nimodipin"	NA	5
"C08CA07"	"Nisoldipin"	NA	5
"C08CA08"	"Nitrendipin"	NA	5
"C08CA09"	"Lacidipin"	NA	5
"C08CA10"	"Nilvadipin"	NA	5
"C08CA11"	"Manidipin"	NA	5
"C08CA12"	"Barnidipin"	NA	5
"C08CA13"	"Lercanidipin"	NA	5
"C08CA14"	"Cilnidipin"	NA	5
"C08CA15"	"Benidipin"	NA	5
"C08CA16"	"Clevidipin"	NA	5
"C08CA55"	"Nifedipin, Kombinationen"	NA	5
"C08CX01"	"Mibefradil"	NA	5
"C08DA01"	"Verapamil"	NA	5
"C08DA02"	"Gallopamil"	NA	5
"C08DA51"	"Verapamil, Kombinationen"	NA	5
"C08DA81"	"Verapamil in Kombination mit Chinidin"	NA	5
"C08DB01"	"Diltiazem"	NA	5
"C08EA01"	"Fendilin"	NA	5
"C08EA02"	"Bepridil"	NA	5
"C08EX01"	"Lidoflazin"	NA	5
"C08EX02"	"Perhexilin"	NA	5
"C08GA01"	"Nifedipin und Diuretika"	NA	5
"C08GA02"	"Amlodipin und Diuretika"	NA	5
"C08GA23"	"Verapamil und Hydrochlorothiazid"	NA	5
"C08GA53"	"Verapamil, Hydrochlorothiazid und Triamteren"	NA	5
"C09AA01"	"Captopril"	NA	5
"C09AA02"	"Enalapril"	NA	5
"C09AA03"	"Lisinopril"	NA	5
"C09AA04"	"Perindopril"	NA	5
"C09AA05"	"Ramipril"	NA	5
"C09AA06"	"Quinapril"	NA	5
"C09AA07"	"Benazepril"	NA	5
"C09AA08"	"Cilazapril"	NA	5
"C09AA09"	"Fosinopril"	NA	5
"C09AA10"	"Trandolapril"	NA	5
"C09AA11"	"Spirapril"	NA	5
"C09AA12"	"Delapril"	NA	5
"C09AA13"	"Moexipril"	NA	5
"C09AA14"	"Temocapril"	NA	5
"C09AA15"	"Zofenopril"	NA	5
"C09AA16"	"Imidapril"	NA	5
"C09BA01"	"Captopril und Diuretika"	NA	5
"C09BA02"	"Enalapril und Diuretika"	NA	5
"C09BA03"	"Lisinopril und Diuretika"	NA	5
"C09BA04"	"Perindopril und Diuretika"	NA	5
"C09BA05"	"Ramipril und Diuretika"	NA	5
"C09BA06"	"Quinapril und Diuretika"	NA	5
"C09BA07"	"Benazepril und Diuretika"	NA	5
"C09BA08"	"Cilazapril und Diuretika"	NA	5
"C09BA09"	"Fosinopril und Diuretika"	NA	5
"C09BA12"	"Delapril und Diuretika"	NA	5
"C09BA13"	"Moexipril und Diuretika"	NA	5
"C09BA15"	"Zofenopril und Diuretika"	NA	5
"C09BA21"	"Captopril und Hydrochlorothiazid"	NA	5
"C09BA22"	"Enalapril und Hydrochlorothiazid"	NA	5
"C09BA23"	"Lisinopril und Hydrochlorothiazid"	NA	5
"C09BA25"	"Ramipril und Hydrochlorothiazid"	NA	5
"C09BA26"	"Quinapril und Hydrochlorothiazid"	NA	5
"C09BA27"	"Benazepril und Hydrochlorothiazid"	NA	5
"C09BA28"	"Cilazapril und Hydrochlorothiazid"	NA	5
"C09BA29"	"Fosinopril und Hydrochlorothiazid"	NA	5
"C09BA33"	"Moexipril und Hydrochlorothiazid"	NA	5
"C09BA35"	"Zofenopril und Hydrochlorothiazid"	NA	5
"C09BA54"	"Perindopril und Indapamid"	NA	5
"C09BA55"	"Ramipril und Piretanid"	NA	5
"C09BB02"	"Enalapril und Lercanidipin"	NA	5
"C09BB03"	"Lisinopril und Amlodipin"	NA	5
"C09BB04"	"Perindopril und Amlodipin"	NA	5
"C09BB05"	"Ramipril und Felodipin"	NA	5
"C09BB06"	"Enalapril und Nitrendipin"	NA	5
"C09BB07"	"Ramipril und Amlodipin"	NA	5
"C09BB10"	"Trandolapril und Verapamil"	NA	5
"C09BB12"	"Delapril und Manidipin"	NA	5
"C09BX01"	"Perindopril, Amlodipin und Indapamid"	NA	5
"C09CA01"	"Losartan"	NA	5
"C09CA02"	"Eprosartan"	NA	5
"C09CA03"	"Valsartan"	NA	5
"C09CA04"	"Irbesartan"	NA	5
"C09CA05"	"Tasosartan"	NA	5
"C09CA06"	"Candesartan"	NA	5
"C09CA07"	"Telmisartan"	NA	5
"C09CA08"	"Olmesartanmedoxomil"	NA	5
"C09CA09"	"Azilsartanmedoxomil"	NA	5
"C09CA10"	"Fimasartan"	NA	5
"C09DA01"	"Losartan und Diuretika"	NA	5
"C09DA02"	"Eprosartan und Diuretika"	NA	5
"C09DA03"	"Valsartan und Diuretika"	NA	5
"C09DA04"	"Irbesartan und Diuretika"	NA	5
"C09DA06"	"Candesartan und Diuretika"	NA	5
"C09DA07"	"Telmisartan und Diuretika"	NA	5
"C09DA08"	"Olmesartanmedoxomil und Diuretika"	NA	5
"C09DA09"	"Azilsartanmedoxomil und Diuretika"	NA	5
"C09DA21"	"Losartan und Hydrochlorothiazid"	NA	5
"C09DA22"	"Eprosartan und Hydrochlorothiazid"	NA	5
"C09DA23"	"Valsartan und Hydrochlorothiazid"	NA	5
"C09DA24"	"Irbesartan und Hydrochlorothiazid"	NA	5
"C09DA26"	"Candesartan und Hydrochlorothiazid"	NA	5
"C09DA27"	"Telmisartan und Hydrochlorothiazid"	NA	5
"C09DA28"	"Olmesartanmedoxomil und Hydrochlorothiazid"	NA	5
"C09DB01"	"Valsartan und Amlodipin"	NA	5
"C09DB02"	"Olmesartanmedoxomil und Amlodipin"	NA	5
"C09DB04"	"Telmisartan und Amlodipin"	NA	5
"C09DB05"	"Irbesartan und Amlodipin"	NA	5
"C09DB06"	"Losartan und Amlodipin"	NA	5
"C09DB07"	"Candesartan und Amlodipin"	NA	5
"C09DX01"	"Valsartan, Amlodipin und Hydrochlorothiazid"	NA	5
"C09DX02"	"Valsartan und Aliskiren"	NA	5
"C09DX03"	"Olmesartanmedoxomil, Amlodipin und Hydrochlorothiazid"	NA	5
"C09XA01"	"Remikiren"	NA	5
"C09XA02"	"Aliskiren"	NA	5
"C09XA52"	"Aliskiren und Hydrochlorothiazid"	NA	5
"C09XA53"	"Aliskiren und Amlodipin"	NA	5
"C09XA54"	"Aliskiren, Amlodipin und Hydrochlorothiazid"	NA	5
"C10AA01"	"Simvastatin"	NA	5
"C10AA02"	"Lovastatin"	NA	5
"C10AA03"	"Pravastatin"	NA	5
"C10AA04"	"Fluvastatin"	NA	5
"C10AA05"	"Atorvastatin"	NA	5
"C10AA06"	"Cerivastatin"	NA	5
"C10AA07"	"Rosuvastatin"	NA	5
"C10AA08"	"Pitavastatin"	NA	5
"C10AB01"	"Clofibrat"	NA	5
"C10AB02"	"Bezafibrat"	NA	5
"C10AB03"	"Aluminiumclofibrat"	NA	5
"C10AB04"	"Gemfibrozil"	NA	5
"C10AB05"	"Fenofibrat"	NA	5
"C10AB06"	"Simfibrat"	NA	5
"C10AB07"	"Ronifibrat"	NA	5
"C10AB08"	"Ciprofibrat"	NA	5
"C10AB09"	"Etofibrat"	NA	5
"C10AB10"	"Clofibrid"	NA	5
"C10AB11"	"Cholinfenofibrat"	NA	5
"C10AB12"	"Etofyllinclofibrat"	NA	5
"C10AC01"	"Colestyramin"	NA	5
"C10AC02"	"Colestipol"	NA	5
"C10AC03"	"Colextran"	NA	5
"C10AC04"	"Colesevelam"	NA	5
"C10AD01"	"Niceritrol"	NA	5
"C10AD02"	"Nicotinsäure"	NA	5
"C10AD03"	"Nicofuranose"	NA	5
"C10AD04"	"Aluminiumnicotinat"	NA	5
"C10AD05"	"Nicotinylalkohol (Pyridylcarbinol)"	NA	5
"C10AD06"	"Acipimox"	NA	5
"C10AD08"	"Xantinolnicotinat"	NA	5
"C10AD09"	"alfa-Tocopherolnicotinat"	NA	5
"C10AD52"	"Nicotinsäure, Kombinationen"	NA	5
"C10AP03"	"Knoblauchzwiebel"	NA	5
"C10AX01"	"Dextrothyroxin"	NA	5
"C10AX02"	"Probucol"	NA	5
"C10AX03"	"Tiadenol"	NA	5
"C10AX05"	"Meglutol"	NA	5
"C10AX06"	"Omega-3-Fettsäuren inkl. andere Ester und Säuren"	NA	5
"C10AX07"	"Magnesiumpyridoxal-5-phosphatglutamat"	NA	5
"C10AX08"	"Policosanol"	NA	5
"C10AX09"	"Ezetimib"	NA	5
"C10AX10"	"Alipogentiparvovec"	NA	5
"C10AX11"	"Mipomersen"	NA	5
"C10AX12"	"Lomitapid"	NA	5
"C10AX13"	"Evolocumab"	NA	5
"C10AX14"	"Beta-Sitosterin"	NA	5
"C10AX21"	"Phospholipide"	NA	5
"C10BA01"	"Lovastatin und Nicotinsäure"	NA	5
"C10BA02"	"Simvastatin und Ezetimib"	NA	5
"C10BA03"	"Pravastatin und Fenofibrat"	NA	5
"C10BA04"	"Simvastatin und Fenofibrat"	NA	5
"C10BA05"	"Atorvastatin und Ezetimib"	NA	5
"C10BA06"	"Rosuvastatin und Ezetimib"	NA	5
"C10BB01"	"Clofibrat und Nicotinsäure"	NA	5
"C10BB02"	"Clofibrat in Kombination mit anderen Mitteln, die den Lipidstoffwechsel beeinflussen"	NA	5
"C10BE11"	"Phospholipide, Kombinationen"	NA	5
"C10BP03"	"Knoblauchzwiebel, Kombinationen"	NA	5
"C10BX01"	"Simvastatin und Acetylsalicylsäure"	NA	5
"C10BX02"	"Pravastatin und Acetylsalicylsäure"	NA	5
"C10BX03"	"Atorvastatin und Amlodipin"	NA	5
"C10BX04"	"Simvastatin, Acetylsalicylsäure und Ramipril"	NA	5
"C10BX05"	"Rosuvastatin und Acetylsalicylsäure"	NA	5
"C10BX06"	"Atorvastatin, Acetylsalicylsäure und Ramipril"	NA	5
"C10BX07"	"Rosuvastatin, Amlodipin und Lisinopril"	NA	5
"C10BX08"	"Atorvastatin und Acetylsalicylsäure"	NA	5
"C10BX09"	"Rosuvastatin und Amlodipin"	NA	5
"D01AA01"	"Nystatin"	NA	5
"D01AA02"	"Natamycin"	NA	5
"D01AA03"	"Hachimycin"	NA	5
"D01AA04"	"Pecilocin"	NA	5
"D01AA06"	"Mepartricin"	NA	5
"D01AA07"	"Pyrrolnitrin"	NA	5
"D01AA08"	"Griseofulvin"	NA	5
"D01AA10"	"Amphotericin B"	NA	5
"D01AA20"	"Kombinationen"	NA	5
"D01AA51"	"Nystatin, Kombinationen"	NA	5
"D01AA91"	"Nystatin und Zinkoxid"	NA	5
"D01AC01"	"Clotrimazol"	NA	5
"D01AC02"	"Miconazol"	NA	5
"D01AC03"	"Econazol"	NA	5
"D01AC04"	"Chlormidazol"	NA	5
"D01AC05"	"Isoconazol"	NA	5
"D01AC06"	"Tiabendazol"	NA	5
"D01AC07"	"Tioconazol"	NA	5
"D01AC08"	"Ketoconazol"	NA	5
"D01AC09"	"Sulconazol"	NA	5
"D01AC10"	"Bifonazol"	NA	5
"D01AC11"	"Oxiconazol"	NA	5
"D01AC12"	"Fenticonazol"	NA	5
"D01AC13"	"Omoconazol"	NA	5
"D01AC14"	"Sertaconazol"	NA	5
"D01AC15"	"Fluconazol"	NA	5
"D01AC16"	"Flutrimazol"	NA	5
"D01AC17"	"Eberconazol"	NA	5
"D01AC20"	"Kombinationen"	NA	5
"D01AC30"	"Croconazol"	NA	5
"D01AC51"	"Clotrimazol, Kombinationen"	NA	5
"D01AC52"	"Miconazol, Kombinationen"	NA	5
"D01AC53"	"Econazol, Kombinationen"	NA	5
"D01AC60"	"Bifonazol, Kombinationen"	NA	5
"D01AE01"	"Bromchlorsalicylanilid"	NA	5
"D01AE02"	"Methylrosanilin"	NA	5
"D01AE03"	"Tribrommetacresol"	NA	5
"D01AE04"	"Undecylensäure"	NA	5
"D01AE05"	"Polynoxylin"	NA	5
"D01AE06"	"2-(4-Chlorphenoxy)ethanol"	NA	5
"D01AE07"	"Chlorphenesin"	NA	5
"D01AE08"	"Ticlaton"	NA	5
"D01AE09"	"Sulbentin"	NA	5
"D01AE10"	"Ethylhydroxybenzoat"	NA	5
"D01AE11"	"Haloprogin"	NA	5
"D01AE12"	"Salicylsäure"	NA	5
"D01AE13"	"Selendisulfid"	NA	5
"D01AE14"	"Ciclopirox"	NA	5
"D01AE15"	"Terbinafin"	NA	5
"D01AE16"	"Amorolfin"	NA	5
"D01AE17"	"Dimazol"	NA	5
"D01AE18"	"Tolnaftat"	NA	5
"D01AE19"	"Tolciclat"	NA	5
"D01AE20"	"Kombinationen"	NA	5
"D01AE21"	"Flucytosin"	NA	5
"D01AE22"	"Naftifin"	NA	5
"D01AE23"	"Butenafin"	NA	5
"D01AE24"	"Dichlorophen"	NA	5
"D01AE26"	"Bromsalicylisopropylamid"	NA	5
"D01AE51"	"Bromchlorsalicylanilid, Kombinationen"	NA	5
"D01AE54"	"Undecylensäure, Kombinationen"	NA	5
"D01AE62"	"Salicylsäure, Kombinationen"	NA	5
"D01AE68"	"Tolnaftat, Kombinationen"	NA	5
"D01AE74"	"Dichlorophen, Kombinationen"	NA	5
"D01AE75"	"Buclosamid, Kombinationen"	NA	5
"D01BA01"	"Griseofulvin"	NA	5
"D01BA02"	"Terbinafin"	NA	5
"D02AA01"	"Dimeticon"	NA	5
"D02AA02"	"Phenylmethylpolysiloxan"	NA	5
"D02AA03"	"Polysiloxan"	NA	5
"D02AA20"	"Kombinationen"	NA	5
"D02AB01"	"Zinkoxid"	NA	5
"D02AB02"	"Zinksulfat"	NA	5
"D02AB51"	"Zinkoxid, Kombinationen"	NA	5
"D02AB52"	"Zinksulfat, Kombinationen"	NA	5
"D02AC01"	"Basistherapeutika"	NA	5
"D02AC02"	"Linolsäure"	NA	5
"D02AC05"	"Ethyllinolat"	NA	5
"D02AC52"	"Linolsäure, Kombinationen"	NA	5
"D02AC54"	"Paraffin, Kombinationen"	NA	5
"D02AD10"	"Verschiedene"	NA	5
"D02AE01"	"Harnstoff"	NA	5
"D02AE02"	"Carbamidperoxid"	NA	5
"D02AE51"	"Harnstoff, Kombinationen"	NA	5
"D02AF01"	"Salicylsäure"	NA	5
"D02AP01"	"Nachtkerzensamenöl"	NA	5
"D02AP02"	"Olivenöl"	NA	5
"D02AP53"	"Sojaöl, Kombinationen"	NA	5
"D02AX03"	"Guajazulen"	NA	5
"D02AX05"	"Schwefel-haltige Mittel"	NA	5
"D02AX06"	"Glycerol"	NA	5
"D02AX07"	"Plazentaextrakt"	NA	5
